,Gn,mean,std,percentile_rank
13915,RPS2,489.512,0.0,97.07245155855097
13861,RPL34,488.611,0.0,97.06718618365628
11943,PHB2,487.865,0.0,97.06192080876158
757,ANP32A,487.534,0.0,97.0566554338669
6424,GP1BB,486.881,0.0,97.0513900589722
16654,TMEM170A,486.26599999999996,300.13005906106775,97.04612468407751
17807,VAT1,485.566,0.0,97.04085930918282
9425,MFAP4,485.228,0.0,97.03559393428812
7429,IGHV3OR16-10,485.098,0.0,97.03032855939342
6781,H2AZ2,484.99,0.0,97.02506318449873
2957,CFH,484.73,0.0,97.01979780960404
6768,H2AC14,483.799,0.0,97.01453243470935
12235,PLIN3,481.528,0.0,97.00926705981466
17386,TUBB3,481.2045,43.13280654559823,97.00400168491997
2215,CAPZA1,481.054,0.0,96.99873631002527
2624,CD59,480.334,0.0,96.99347093513057
6593,GRHPR,479.418,0.0,96.98820556023588
13906,RPS13,478.442,0.0,96.98294018534119
6780,H2AZ1,477.903,0.0,96.9776748104465
5486,FBP1,476.487,0.0,96.97240943555181
16380,TGM2,475.697,0.0,96.96714406065712
12033,PIGR,475.486,0.0,96.96187868576243
4120,DECR1,475.455,0.0,96.95661331086774
3485,COTL1,475.332,0.0,96.95134793597305
6766,H2AC1,474.639,0.0,96.94608256107836
4931,ENO2,474.208,0.0,96.94081718618366
6767,H2AC12,473.445,0.0,96.93555181128897
553,ALDOC,472.687,0.0,96.93028643639427
13449,RDX,471.918,0.0,96.92502106149958
5656,FH,470.762,0.0,96.91975568660489
3417,COL6A3,470.169,0.0,96.91449031171018
6769,H2AC17,469.967,0.0,96.90922493681549
1062,ARPC3,468.252,0.0,96.9039595619208
3675,CSH2,467.927,0.0,96.89606149957876
3674,CSH1,467.927,0.0,96.89606149957876
9624,MOG,467.515,0.0,96.88816343723673
14546,SH3BGRL,467.421,0.0,96.88289806234204
6567,GPX3,466.571,0.0,96.87763268744735
12659,PRDX4,466.216,0.0,96.87236731255265
13908,RPS15,466.109,0.0,96.86710193765796
14842,SLC25A6,464.562,0.0,96.86183656276327
8337,KRTAP12-3,464.305,0.0,96.85657118786858
15259,SNRPF,463.989,0.0,96.85130581297389
3222,CLIC4,463.663,0.0,96.8460404380792
4706,EEF1B2,462.92,0.0,96.84077506318451
13846,RPL22,462.517,0.0,96.83550968828982
15613,SRSF2,462.163,0.0,96.83024431339511
4226,DHRS2,461.185,0.0,96.82497893850042
7079,HNRNPAB,460.859,0.0,96.81971356360573
12634,PRB1,459.751,0.0,96.81444818871103
13932,RPS5,459.115,0.0,96.80918281381634
12155,PLAC8,459.012,0.0,96.80391743892164
10784,NTS,458.764,0.0,96.79865206402695
5710,FLNB,458.347,0.0,96.79338668913226
6805,H3C8,458.284,0.0,96.78812131423757
108,ABRACL,457.961,0.0,96.78285593934288
758,ANP32B,456.115,0.0,96.77759056444819
11703,PCMT1,454.316,0.0,96.7723251895535
220,ACTR2,454.167,0.0,96.76705981465881
7668,IQGAP1,453.865,0.0,96.76179443976412
8339,KRTAP13-1,453.558,0.0,96.75652906486943
13961,RRBP1,453.468,0.0,96.75126368997473
13270,RAP1B,451.85299999999995,48.36751804672223,96.74599831508003
14422,SERPINB1,451.597,0.0,96.74073294018534
3415,COL6A1,451.516,0.0,96.73546756529065
4131,DEFB1,449.425,0.0,96.73020219039596
17389,TUBB6,449.181,247.98941922993404,96.72493681550127
17380,TUBA8,449.033,0.0,96.71967144060658
907,ARF1,449.023,0.0,96.71440606571188
10030,MYL12B,447.983,0.0,96.70914069081718
4994,EPHX1,447.518,0.0,96.70387531592249
12191,PLEC,446.221,0.0,96.6986099410278
921,ARG1,445.533,0.0,96.6933445661331
7550,ILK,444.705,0.0,96.68807919123842
13138,RAB1C,443.787,0.0,96.68018112889638
13137,RAB1B,443.787,0.0,96.68018112889638
2276,CAV1,441.863,0.0,96.67228306655434
5101,ETFB,441.843,0.0,96.66701769165965
18144,XRCC6,441.427,0.0,96.66175231676495
2554,CCT5,441.283,0.0,96.65648694187026
4076,DDT,440.655,77.15100668170184,96.65122156697556
8768,LPP,440.164,0.0,96.64595619208087
8572,LGALS4,439.266,0.0,96.64069081718618
5877,FTH1,436.405,0.0,96.63542544229149
14093,S100B,435.735,0.0,96.6301600673968
773,ANXA3,435.338,0.0,96.62489469250211
5080,ESD,435.074,0.0,96.61962931760742
13909,RPS15A,435.028,0.0,96.61436394271273
6778,H2AW,435.023,0.0,96.60909856781802
6775,H2AC8,434.984,0.0,96.60383319292333
5892,FUS,434.726,0.0,96.59856781802864
17586,UGP2,433.94,0.0,96.59330244313395
10029,MYL12A,433.792,0.0,96.58803706823926
1065,ARPC5,432.959,0.0,96.58277169334457
15257,SNRPD3,430.748,0.0,96.57750631844986
7212,HSD3B2,430.13,0.0,96.57224094355517
14442,SERPINH1,429.832,0.0,96.56697556866048
4506,DPYSL3,429.553,0.0,96.56171019376579
3880,CYP17A1,429.165,0.0,96.5564448188711
10672,NQO1,426.854,0.0,96.55117944397641
3336,CNP,426.844,0.0,96.54591406908172
17670,UQCRC2,425.94,0.0,96.54064869418703
6333,GNB1,425.44,0.0,96.53538331929234
221,ACTR3,425.327,0.0,96.53011794439765
3716,CSTA,425.258,0.0,96.52485256950295
12497,PPIF,424.726,0.0,96.51958719460826
14083,S100A2,424.588,0.0,96.51432181971357
13260,RANBP1,422.551,0.0,96.50905644481888
10032,MYL3,422.521,0.0,96.50379106992418
17500,UBE2I,420.702,0.0,96.49852569502949
13136,RAB1A,420.479,0.0,96.4932603201348
2485,CCL28,419.423,0.0,96.4879949452401
15588,SRP14,418.922,0.0,96.4827295703454
3388,COL14A1,418.834,0.0,96.47746419545071
908,ARF3,414.379,0.0,96.47219882055602
7174,HRG,414.348,0.0,96.46693344566133
5185,F2,413.689,0.0,96.46166807076663
13832,RPL10A,413.351,0.0,96.45640269587194
17927,VTN,413.181,0.0,96.45113732097725
13841,RPL17-C18orf32,412.821,0.0,96.44323925863522
13840,RPL17,412.821,0.0,96.44323925863522
7088,HNRNPH3,412.502,0.0,96.43534119629318
3710,CST5,412.146,0.0,96.43007582139849
15864,SUMO3,412.113,0.0,96.4248104465038
2553,CCT4,411.44,0.0,96.41954507160911
17025,TPSAB1,411.368,0.0,96.41164700926707
17026,TPSB2,411.368,0.0,96.41164700926707
12889,PSMA5,411.334,0.0,96.40374894692502
15863,SUMO2,410.705,0.0,96.39848357203033
12323,PNP,410.669,0.0,96.39321819713564
17668,UQCRB,410.58,0.0,96.38795282224095
17799,VAPA,409.705,0.0,96.38268744734624
2555,CCT6A,409.301,0.0,96.37742207245155
12635,PRB2,409.118,0.0,96.37215669755686
5875,FTCD,408.096,0.0,96.36689132266217
12829,PRSS1,407.078,0.0,96.36162594776748
7085,HNRNPF,406.729,0.0,96.35636057287279
830,APEX1,406.231,0.0,96.3510951979781
5045,ERH,405.275,0.0,96.3458298230834
11706,PCNA,404.717,0.0,96.34056444818872
1270,ATP5PO,404.339,110.25208932260647,96.33529907329402
14498,SFTPA1,404.232,0.0,96.33003369839933
15856,SULT2A1,404.222,0.0,96.32476832350463
6072,GATM,403.936,0.0,96.31950294860994
7233,HSPA2,403.728,0.0,96.31423757371525
6420,GOT1,403.267,0.0,96.30897219882056
5692,FKBP4,400.722,0.0,96.30370682392586
1269,ATP5PF,400.61,0.0,96.29844144903117
2308,CBX3,399.86,0.0,96.29317607413648
5691,FKBP3,399.723,0.0,96.28791069924179
8518,LCP1,399.136,0.0,96.2826453243471
6779,H2AX,399.013,0.0,96.2773799494524
7234,HSPA4,398.496,0.0,96.2721145745577
5860,FSCN1,398.436,0.0,96.26684919966301
628,AMY1A,397.77,0.0,96.26158382476832
3495,COX4I1,396.907,0.0,96.25631844987363
15549,SPTBN1,396.216,0.0,96.25105307497894
12633,PRAP1,395.923,0.0,96.24578770008425
3478,CORO1C,395.421,0.0,96.24052232518954
358,ADIRF,394.906,0.0,96.23525695029485
13371,RBM3,394.462,0.0,96.22999157540016
7013,HLA-A,393.107,0.0,96.22472620050547
3856,CYB5B,391.696,0.0,96.21946082561078
4292,DLD,391.695,0.0,96.21419545071609
7813,JCHAIN,390.374,0.0,96.2089300758214
9855,MT-ATP6,390.279,0.0,96.20366470092671
442,AGT,390.148,0.0,96.19839932603202
2637,CD81,389.879,0.0,96.19313395113733
510,AKR1A1,388.426,0.0,96.18786857624264
3300,CNDP2,388.166,0.0,96.18260320134794
12888,PSMA4,388.048,0.0,96.17733782645324
3501,COX6B1,387.524,0.0,96.17207245155855
6896,HDGF,387.261,0.0,96.16680707666386
784,AOC3,386.222,0.0,96.16154170176917
4077,DDTL,386.101,0.0,96.15627632687446
9175,MAPRE1,385.411,0.0,96.15101095197977
17828,VDAC3,384.931,0.0,96.14574557708508
14828,SLC25A4,384.462,0.0,96.14048020219039
11619,PCBP2,384.44,0.0,96.1352148272957
1252,ATP5F1C,383.653,0.0,96.12994945240101
6776,H2AJ,382.911,0.0,96.12468407750632
17945,WARS1,382.621,0.0,96.11941870261163
4710,EEF1G,381.72,0.0,96.11415332771693
15293,SNX3,381.659,0.0,96.10888795282224
6464,GPM6A,380.927,0.0,96.10362257792755
6773,H2AC6,380.579,0.0,96.09835720303286
1260,ATP5MD,380.559,0.0,96.09309182813817
3572,CRABP2,380.071,0.0,96.08782645324348
16220,TCP1,380.012,0.0,96.08256107834879
3704,CSRP3,379.847,0.0,96.0772957034541
14440,SERPINF2,379.639,0.0,96.07203032855939
16913,TNNC1,379.498,0.0,96.0667649536647
1229,ATP1A1,379.312,0.0,96.06149957877001
10308,NDUFS5,378.643,0.0,96.0562342038753
10857,NUTF2,378.511,0.0,96.05096882898061
15625,SSB,377.641,0.0,96.04570345408592
17669,UQCRC1,377.27,0.0,96.04043807919123
13887,RPN1,377.005,0.0,96.03517270429654
515,AKR1C2,376.819,0.0,96.02990732940185
5183,F13A1,376.304,0.0,96.02464195450716
16572,TMED10,375.871,0.0,96.01937657961247
7758,ITIH1,375.706,0.0,96.01411120471778
12438,POTEE,375.282,0.0,96.00621314237574
12444,POTEKP,375.282,0.0,96.00621314237574
13459,REEP5,374.899,0.0,95.9983150800337
11563,PARP1,374.408,0.0,95.99304970513901
6095,GCG,374.296,0.0,95.98778433024431
514,AKR1C1,374.068,0.0,95.98251895534962
15298,SNX4,373.719,0.0,95.97725358045493
17435,TXNDC5,373.615,0.0,95.97198820556024
2666,CDC37,373.533,0.0,95.96672283066555
7759,ITIH2,373.479,0.0,95.96145745577086
11969,PHGDH,372.861,0.0,95.95619208087615
9015,MACROH2A1,372.535,0.0,95.95092670598146
9619,MOBP,371.166,0.0,95.94566133108677
2193,CAPG,370.907,0.0,95.94039595619208
18989,ZYX,370.751,0.0,95.93513058129739
8271,KRT17,370.384,0.0,95.9298652064027
14088,S100A7,370.376,0.0,95.924599831508
82,ABHD14B,369.662,0.0,95.91933445661331
15230,SNCA,369.243,0.0,95.91406908171862
10022,MYH6,368.997,0.0,95.90880370682393
15234,SND1,368.846,0.0,95.90353833192923
15057,SLC9A3R1,368.209,0.0,95.89827295703454
15524,SPRR1A,367.885,0.0,95.89300758213984
12192,PLEK,367.623,0.0,95.88774220724515
10275,NDUFA4,367.516,0.0,95.88247683235046
6802,H3-4,366.239,0.0,95.87721145745577
1267,ATP5PB,365.896,0.0,95.87194608256108
1240,ATP2A2,365.323,0.0,95.86668070766639
8199,KLK1,364.738,0.0,95.8614153327717
15220,SNAP25,364.066,0.0,95.85614995787701
8030,KHSRP,363.981,0.0,95.8508845829823
4252,DHX9,363.699,0.0,95.84561920808761
13393,RBMX,363.081,0.0,95.84035383319292
7043,HMGA1,362.856,0.0,95.83508845829823
2052,C9,361.723,0.0,95.82982308340354
4083,DDX17,361.533,0.0,95.82455770850885
15774,STOM,360.962,0.0,95.81929233361416
11935,PGRMC2,359.359,0.0,95.81402695871945
6133,GDI1,359.262,0.0,95.80876158382476
14757,SLC1A2,358.274,0.0,95.80349620893007
15835,SUCLG1,357.966,0.0,95.79823083403538
1264,ATP5MG,357.901,0.0,95.79296545914069
12864,PSAT1,357.846,0.0,95.787700084246
13782,RNH1,356.93,0.0,95.7824347093513
1974,C4B,356.416,0.0,95.77453664700927
1977,C4B_2,356.416,0.0,95.77453664700927
2952,CFB,355.8675,43.907795577778685,95.76663858466723
3775,CTSB,355.344,0.0,95.76137320977254
7202,HSD17B12,354.76,0.0,95.75610783487785
768,ANXA11,354.643,0.0,95.75084245998315
12573,PPP2R3A,354.061,0.0,95.74557708508846
6670,GSTM3,353.74,0.0,95.74031171019377
15328,SORD,353.703,0.0,95.73504633529907
547,ALDH6A1,353.201,0.0,95.72978096040437
12972,PTGES3,352.081,0.0,95.72451558550968
11506,PAICS,351.915,0.0,95.71925021061499
909,ARF4,351.691,0.0,95.7139848357203
6281,GLRX,351.441,0.0,95.7087194608256
3605,CRIP2,351.347,0.0,95.70345408593091
4766,EHD2,351.158,0.0,95.69818871103622
14389,SEPTIN2,351.031,0.0,95.69292333614153
13852,RPL26L1,351.022,0.0,95.68765796124684
1722,BUB3,351.003,0.0,95.68239258635215
12896,PSMB2,350.828,0.0,95.67712721145746
6454,GPD1,350.58,0.0,95.67186183656277
9251,MC1R,350.556,0.0,95.66659646166808
4613,DYNC1H1,349.807,0.0,95.66133108677339
13269,RAP1A,349.672,0.0,95.6560657118787
8544,LEG1,349.182,0.0,95.650800336984
7074,HNRNPA0,349.073,0.0,95.6455349620893
1700,BTF3,348.743,0.0,95.64026958719461
11409,OTUB1,348.03,0.0,95.63500421229992
5209,FABP7,348.008,0.0,95.62973883740523
1725,BUD31,346.884,0.0,95.62447346251052
12053,PIK3IP1,346.598,0.0,95.61920808761583
13131,RAB14,346.45,0.0,95.61394271272114
4665,ECH1,346.4285,112.68382954310704,95.60867733782645
14398,SERBP1,345.144,0.0,95.60341196293176
9413,METTL7A,344.989,0.0,95.59814658803707
8511,LCN2,344.947,0.0,95.59288121314238
15255,SNRPD1,344.615,0.0,95.58761583824769
6342,GNG12,344.174,0.0,95.582350463353
4707,EEF1D,343.844,0.0,95.5770850884583
123,ACADM,343.831,0.0,95.57181971356361
3416,COL6A2,343.813,0.0,95.56655433866892
629,AMY2A,343.61,0.0,95.56128896377422
11923,PGLYRP2,343.52,0.0,95.55602358887953
14280,SDHA,343.443,0.0,95.55075821398484
5711,FLNC,343.312,0.0,95.54549283909014
6036,GAP43,343.214,0.0,95.54022746419545
2557,CCT7,343.066,0.0,95.53496208930076
7746,ITGB1,341.976,0.0,95.52969671440607
5884,FUBP1,341.017,0.0,95.52443133951137
8025,KHDRBS1,340.94,0.0,95.51916596461668
14684,SKP1,340.728,0.0,95.51390058972198
5939,G6PD,340.646,0.0,95.5086352148273
5600,FERMT2,339.374,0.0,95.5033698399326
12890,PSMA6,338.911,0.0,95.49810446503791
14080,S100A13,338.845,0.0,95.49283909014322
13922,RPS27,338.813,0.0,95.48757371524853
12979,PTGR1,337.896,0.0,95.48230834035384
13919,RPS24,337.89,0.0,95.47704296545913
13121,RAB10,337.164,0.0,95.47177759056444
911,ARF6,336.984,0.0,95.46651221566975
882,APRT,336.95,0.0,95.46124684077506
630,AMY2B,336.931,0.0,95.45598146588037
1973,C4A,336.359,0.0,95.45071609098568
6273,GLOD4,336.012,0.0,95.44545071609099
545,ALDH4A1,335.974,0.0,95.4401853411963
9218,MATR3,335.938,0.0,95.4349199663016
8452,LAP3,335.291,0.0,95.42965459140692
12420,PON1,334.744,0.0,95.42438921651222
15921,SYN1,334.505,0.0,95.41912384161752
2081,CA3,333.963,0.0,95.41385846672283
17027,TPSD1,333.816,0.0,95.40859309182814
13911,RPS17,333.06,0.0,95.40332771693345
1254,ATP5F1E,333.023,0.0,95.39806234203876
12893,PSMB1,332.431,0.0,95.39279696714405
9904,MTHFD1,331.972,0.0,95.38753159224936
6977,HIBADH,331.64,0.0,95.38226621735467
17881,VPS29,329.606,0.0,95.37700084245998
9101,MANF,329.456,0.0,95.37173546756529
11744,PDCD6IP,329.212,0.0,95.3664700926706
6428,GP9,329.062,0.0,95.3612047177759
17460,U2AF2,329.026,0.0,95.35593934288121
15268,SNU13,328.638,0.0,95.35067396798652
15626,SSBP1,328.533,0.0,95.34540859309183
1253,ATP5F1D,327.394,0.0,95.34014321819714
14394,SEPTIN7,325.431,0.0,95.33487784330245
8712,LMNB2,324.821,0.0,95.32961246840776
14079,S100A12,324.442,0.0,95.32434709351307
12897,PSMB3,324.383,0.0,95.31908171861836
7786,IVL,323.248,0.0,95.31381634372367
12887,PSMA3,322.934,0.0,95.30855096882898
15593,SRP9,322.841,0.0,95.30328559393428
14144,SAR1A,322.815,0.0,95.29802021903959
4750,EGF,322.773,0.0,95.2927548441449
2959,CFHR2,322.081,0.0,95.2874894692502
17674,UQCRHL,321.932,0.0,95.27959140690817
17673,UQCRH,321.932,0.0,95.27959140690817
11921,PGLS,321.325,0.0,95.27169334456613
13132,RAB15,320.907,0.0,95.26642796967144
8250,KPNB1,320.859,0.0,95.26116259477675
16697,TMEM213,320.5,0.0,95.25589721988206
1148,ASPDH,320.297,0.0,95.25063184498737
11803,PDLIM7,320.072,0.0,95.24536647009268
16761,TMEM40,319.953,0.0,95.24010109519799
11833,PEA15,319.079,0.0,95.2348357203033
3513,CPA1,317.879,0.0,95.2295703454086
2565,CD14,317.549,0.0,95.2243049705139
7732,ITGA2B,316.98,0.0,95.21903959561921
13888,RPN2,316.924,0.0,95.21377422072452
12551,PPP1R35,316.842,0.0,95.20850884582983
7407,IGF2,316.353,0.0,95.20324347093513
16998,TPD52L2,315.774,0.0,95.19797809604043
10273,NDUFA2,315.459,0.0,95.19271272114574
15525,SPRR1B,315.218,0.0,95.18744734625105
7026,HLA-DRA,315.19,0.0,95.18218197135636
12891,PSMA7,315.172,0.0,95.17691659646167
11929,PGM5,315.094,0.0,95.17165122156698
7044,HMGA2,315.08,0.0,95.16638584667228
3657,CRYZ,315.025,0.0,95.1611204717776
7009,HK1,314.58,0.0,95.1558550968829
5479,FBLN1,314.019,0.0,95.15058972198821
6335,GNB2,313.401,0.0,95.14532434709352
3498,COX5B,313.397,0.0,95.14005897219882
6856,HBE1,312.777,0.0,95.13479359730412
7161,HPRT1,312.572,0.0,95.12952822240943
1454,BCAP31,312.447,0.0,95.12426284751474
1261,ATP5ME,312.283,0.0,95.11899747262005
6323,GNAI2,312.145,0.0,95.11373209772536
10153,NAP1L1,311.668,0.0,95.10846672283067
4088,DDX21,311.389,0.0,95.10320134793598
4096,DDX39B,311.112,0.0,95.09793597304127
11398,OTC,310.195,0.0,95.09267059814658
14372,SEMG2,310.17,0.0,95.08740522325189
7211,HSD3B1,310.1,0.0,95.0821398483572
2216,CAPZA2,309.844,0.0,95.07687447346251
7057,HMGN4,309.642,0.0,95.07160909856782
13150,RAB2A,309.523,0.0,95.06634372367313
4322,DMBT1,309.217,0.0,95.06107834877844
6824,HAMP,308.72,0.0,95.05581297388373
10796,NUDC,308.196,0.0,95.05054759898904
7976,KCTD12,307.921,0.0,95.04528222409435
12228,PLG,307.246,0.0,95.04001684919966
548,ALDH7A1,307.073,0.0,95.03475147430497
4433,DNMT3B,306.839,0.0,95.02948609941028
126,ACADVL,305.974,0.0,95.02422072451559
16368,TGFBI,305.926,0.0,95.0189553496209
10260,NDRG1,305.186,0.0,95.0136899747262
4827,EIF4H,304.987,0.0,95.00842459983151
7549,ILF3,303.684,0.0,95.00315922493682
5481,FBLN5,303.655,0.0,94.99789385004213
3282,CMPK1,303.275,0.0,94.99262847514743
4622,DYNLL1,302.906,0.0,94.98736310025274
12725,PRMT1,302.396,0.0,94.98209772535805
7408,IGF2BP1,301.882,0.0,94.97683235046335
3877,CYP11A1,301.829,0.0,94.97156697556865
11892,PFKP,301.498,0.0,94.96630160067396
7325,IDH3A,300.95,0.0,94.96103622577927
6667,GSTK1,300.886,0.0,94.95577085088458
13218,RAD23B,300.862,0.0,94.95050547598989
4689,EDF1,300.249,0.0,94.9452401010952
2958,CFHR1,299.995,0.0,94.9399747262005
7087,HNRNPH2,299.878,0.0,94.93470935130581
17303,TST,298.968,0.0,94.92944397641112
3276,CMBL,298.946,0.0,94.92417860151643
10261,NDRG2,298.919,0.0,94.91891322662174
14435,SERPIND1,298.5,0.0,94.91364785172705
5067,ERP27,298.467,0.0,94.90838247683236
11467,PA2G4,297.998,0.0,94.90311710193767
9426,MFAP5,297.477,0.0,94.89785172704298
910,ARF5,297.411,0.0,94.89258635214827
8807,LRPPRC,297.378,0.0,94.88732097725358
516,AKR1C3,297.277,0.0,94.88205560235889
171,ACP1,296.998,0.0,94.87415754001685
14323,SEC61B,296.998,0.0,94.87415754001685
550,ALDH9A1,296.87,0.0,94.8662594776748
14205,SCGB1A1,296.832,0.0,94.86099410278011
1205,ATIC,296.789,0.0,94.85572872788542
5477,FBL,296.121,0.0,94.85046335299073
15260,SNRPG,295.333,0.0,94.84519797809604
17666,UQCR10,295.271,0.0,94.83993260320135
17583,UGDH,295.262,0.0,94.83466722830666
12491,PPIAL4E,295.204,0.0,94.82676916596462
12490,PPIAL4D,295.204,0.0,94.82676916596462
2627,CD63,294.864,0.0,94.81887110362258
12916,PSMD14,294.728,0.0,94.8136057287279
6345,GNG3,294.669,0.0,94.8083403538332
777,ANXA7,294.378,0.0,94.8030749789385
3119,CISD1,293.908,0.0,94.7978096040438
13404,RBP1,293.86,0.0,94.79254422914912
3792,CTU1,293.85,0.0,94.78727885425442
16437,THY1,293.547,0.0,94.78201347935973
20,AARS1,293.503,0.0,94.77674810446504
4736,EFHD2,293.341,0.0,94.77148272957035
6723,GUCA2A,293.306,0.0,94.76621735467565
11494,PAFAH1B2,293.295,0.0,94.76095197978096
15583,SRGN,292.947,0.0,94.75568660488626
4833,EIF6,292.915,0.0,94.75042122999157
6659,GSR,292.823,0.0,94.74515585509688
3138,CKMT2,292.609,0.0,94.73989048020219
17433,TXNDC17,292.125,0.0,94.7346251053075
2165,CALU,292.058,0.0,94.72935973041281
4798,EIF3A,291.853,0.0,94.72409435551812
15233,SNCG,291.473,0.0,94.71882898062341
5010,EPS8,291.109,0.0,94.71356360572872
14104,SAA2,291.043,0.0,94.70829823083403
7548,ILF2,290.764,0.0,94.70303285593934
8573,LGALS7B,290.689,0.0,94.69776748104465
861,APOC4,290.361,0.0,94.69250210614996
8700,LMAN2,290.146,0.0,94.68723673125527
8028,KHK,289.838,0.0,94.68197135636058
4670,ECI1,289.689,0.0,94.67670598146589
215,ACTN2,289.341,0.0,94.6714406065712
13123,RAB11B,288.691,0.0,94.66617523167649
4871,ELOC,288.573,0.0,94.6609098567818
4057,DDAH1,288.513,0.0,94.65564448188711
13592,RHO,288.503,0.0,94.65037910699242
154,ACO1,288.387,0.0,94.64511373209773
18045,WFDC2,288.348,0.0,94.63984835720304
7054,HMGN1,287.943,0.0,94.63458298230833
11785,PDHB,287.424,0.0,94.62931760741364
8858,LRRC59,287.054,0.0,94.62405223251895
3659,CS,287.0,186.94072962572923,94.61878685762426
6663,GSTA3,286.418,0.0,94.61352148272957
12431,POSTN,286.276,0.0,94.60825610783488
3319,CNN2,285.963,0.0,94.60299073294019
6755,H1-1,285.338,0.0,94.5977253580455
1624,BPIFA1,285.294,0.0,94.5924599831508
3130,CKAP4,284.945,0.0,94.58719460825611
14499,SFTPA2,284.638,0.0,94.58192923336142
4837,ELANE,284.444,0.0,94.57666385846673
17383,TUBB1,284.192,0.0,94.57139848357204
13598,RHOC,284.122,0.0,94.56613310867735
3664,CSE1L,283.827,0.0,94.56086773378264
12723,PRM2,283.687,0.0,94.55560235888795
2187,CAND1,283.136,0.0,94.55033698399326
12987,PTHLH,282.737,0.0,94.54507160909856
15443,SPCS1,282.732,0.0,94.53980623420387
8335,KRTAP12-1,282.503,0.0,94.53454085930917
14095,S100P,282.102,0.0,94.52927548441448
8910,LSM2,281.431,0.0,94.52401010951979
1854,C1QB,280.957,0.0,94.5187447346251
15642,SSR4,280.761,0.0,94.51347935973041
11988,PHPT1,280.072,0.0,94.50821398483572
2160,CALML5,279.872,0.0,94.50294860994103
14984,SLC4A1,279.203,0.0,94.49768323504634
13122,RAB11A,278.6,0.0,94.49241786015165
12500,PPIL1,278.258,0.0,94.48715248525696
17439,TXNL1,278.096,0.0,94.48188711036227
3641,CRYBA2,278.02,0.0,94.47662173546757
4106,DDX5,277.581,0.0,94.47135636057288
11857,PERP,277.016,0.0,94.46609098567818
14371,SEMG1,276.292,0.0,94.46082561078349
14797,SLC25A11,276.264,0.0,94.4555602358888
12898,PSMB4,276.239,0.0,94.4502948609941
12862,PSAP,275.752,0.0,94.4450294860994
9683,MPZ,274.781,0.0,94.43976411120471
1975,C4BPA,274.05,0.0,94.43449873631002
17014,TPPP,273.934,0.0,94.42923336141533
11999,PI3,273.838,0.0,94.42396798652064
17390,TUBB8,273.826,0.0,94.41870261162595
7084,HNRNPDL,273.596,0.0,94.41343723673126
1060,ARPC1B,273.472,0.0,94.40817186183656
13924,RPS27L,273.09450000000004,29.82929956435449,94.40290648694187
7297,HYOU1,272.923,0.0,94.39764111204718
132,ACAT2,272.588,0.0,94.39237573715249
16996,TPD52,272.084,0.0,94.3871103622578
12917,PSMD2,271.733,0.0,94.3818449873631
13855,RPL28,271.621,0.0,94.3765796124684
1234,ATP1B1,271.239,0.0,94.37131423757371
11902,PGAM4,270.962,0.0,94.36604886267902
482,AK3,270.611,0.0,94.36078348778433
13100,QDPR,270.076,0.0,94.35551811288964
6221,GJA1,269.416,0.0,94.35025273799495
4840,ELAVL1,269.358,0.0,94.34498736310026
10613,NPC2,269.322,0.0,94.33972198820555
18155,YARS1,268.781,0.0,94.33445661331086
